Target,Text
0,is homesick and wants to go back to the Philippines 
0,@bobbyjackandmel I'm trying to call  
0,im so guted i cant go and see miley cyrus in concert   x
0,"is suffering from all this writing, writing, writing.  Fingers are curled into claws &amp; wrist is stiff &amp; swollen.  Pass the Aleve please.  "
0,What do you do when you cut all your hair off &amp; then you passionately HATE IT!!!  I made a BIG mistake 
0,Good morning!!! Dentist this morning 
0,"@thoughtcrims, damn you for posting that!! I sooooo wanna go but can't  I thought you liked me why punish me so :p"
0,i am sick . i am dying . 
0,its soooooo quiet on here today  feeling like i need a proper work break. cant do this anymore! hurry up V Festival x
0,at the doctor. 
0,watching Marley &amp; Me with my sister. Now I want the book! 
0,"so sun burnt, so much for waterproof sunscreen. ugh "
0,sooo  yea um... playing in the sprinkler today with the kids... and anxiously awaiting my pookey!! i miss him 
0,head hurts - still can't find my glasses  however... the weekend is ALMOST here!! yesssssssss
0,IT'S SO FUCKING HOT HERE!! 
0,Just spent an hour crying with them 
0,"last full day in NYC    going to the today show, shopping, shopping, walking around, shopping, aaaaaand wicked tonight!"
0,"@nwjerseyliz Some people are probably wondering if I fit into that category. Of late, my posts have been sporadic at best. "
0,going to work.....hungry cuz i woke up at 7:30 
0,is saddened that this is the last day he works with his boss 
0,spent an hour in an iv last night 
0,NO!!!! Sergei Fedorov leaves the #Caps to play in Russia 
0,stupid boys..they're so..STUPID! 
0,trying to get motivated...running a little slow this morning...forgot my breakfast at home 
0,@dawnrigby Oh you poor thing! I couldn't think of much worse  Do u still have lessons outside now-a-days or is it not PC anymore?! ;-)
0,@sotodance I'm sorry friend  Excedrin Migraine - it works miracles!!
0,Driving on the motorway in midday sun has given me &quot;driving arm&quot;. I'm not keen on one arm being browner than the other 
0,@tgi_june So wish I could come! Dying to go 
0,writing a list for a massive day of housework tomorrow...silly rental inspections 
0,"stupid littering fine.. Now I can't squander all of my recent earnings on tat, instead I've got to spend money to keep me out of court "
0,@tinchystryder I Really Wanted To Go To Glastonbury But All The Tickets Went  Dont Get To Watch You  Your Amazin....Love Youu xxxxx
0,i wish we can give Ms. Malvas' cake to her tomorrow! 
0,@LizeeH Jealous much? ...Miss Cinderella with beautiful dress and sun-kissed tan. 
0,slept over my friend morgans house  now im home and going to take a shower! pool partay today!!. might rain 
0,@CBJason Now which one was this a reply to?? Sorry TwitterBerry strips this information 
0,@Dr_Tan I know  He called from the plane and he's all upset. I feel bad for him. I should got get him a bagel and take it to his plane :p
0,@andysmudger cause I had my first physio session yesterday and it hurts 
0,like somebody just been shot down 
0,@YANICAKES now youre gonna have to wait a couple more months to mater her 
0,It is going to be another hot day in San Antonio no doubt into the 100's and water conservation measures into effect-no rain 
0,trying to figure out my new phone....not an iPhone Matt...sorry 
0,would say that she is amped. But she is not much of a liar 
0,i need to find some time to improve my sculptie skill  its abit hit and miss atm lol
0,@iamfir hi baby wish i was with you guys today 
0,"@arthurCRS @JamesParrish I am nine today, but forty in eight days   Damn maths!"
0,Driving through Cleve but not picking up @heykrys  En route to Detroit!
0,"In English,,, Bored Out me Head!! "
0,trying to figure out my new phone....not an iPhone Matt...sorry  http://tinyurl.com/my6sfu
0,@frankferragine how long are they gonna last for??? I forgot my umbrella!!! 
0,"@ucf0503 Damn, I got Joey too... I was hoping for Jordan or Donnie  poop."
0,@xoVixenLiLi NOPE it won't 
0,He's very impolite.  &lt;'3
0,I've just got to sit through an assembly and six 30 minute periods tomorrow and it will be holidays for meeeee. Thank God! I miss Jammy 
0,"Another one. I always feel bad when I get emails asking for cupcake lessons  For the life of me, I cant teach. And I dnt have space."
0,Hopefully i helped in some kinda way. didnt get a chance to go c transformers last nite..my fav movie partners went without me pouty lip 
0,@joek949 i'll finish theory in july!then if im lucky i'll be able 2 drive..if im not..i will in Sept.Cos school close in August 
0,"Oh dear, my Devilder prediction wasn't the best....sorry Irena   I only saw the 3rd, Hanescu was pounding the ball and not missing."
0,"@TheEmmaHamilton I guess so. But all my friends just have facebook. They don't have twitter yet.  uh, i don't have myspace."
0,Leaving Tromsø in a few hours..Mosjøen here I come.. Gonna miss my girl though... 
0,@_SugaRush You get naptime a MMail now??? I know it used to happen unofficially but WTH? Why wasn't that there when I worked there? 
0,Not really so excited  sorry I know
0,Getting Ready for a fire drill.  I hate having to walk down 12 flights of stairs. 
0,*unfollow.... Brain fail 
0,@bimbler lucky you... don't think i'll have time for lunch today  what you got???
0,"@cyanidesicle It's horribly hot. Humid though, not pleasant "
0,someone spray painted my driveway 
0,i'm gonna have to miss @friskyupdater again. 
0,@amandafortier  I am so happy with all the fun you are going to have and bummed I will not be there this year.     #NHLTweetup
0,Have to drive my brother up to Boca Raton.  Kill me now. Please.
0,ugh can't sleep...worried about @nickneagle 
0,@summersurf12 laine!! Help meeee! I'm so damn bored la.. Stupid hell hole.. Bleah! Miss u ppl man 
0,@Noufah loool I'm still fighting for my weekend 
0,"Home from work, one more time then getting ready for field day... sorry about last night, forgot my phone, so there's no tweets "
0,had lunch outside the pub in the sunshine and wanted to stay there but she had to return to the classroom 
0,says :'-( (tears)  http://plurk.com/p/13vdxk
0,@LTLline...WHY Russ Parr show reporting you and Janet broke up?!?....say it ain't so 
0,"No kitchen again, so bfast out (Humpty's too far though  ), then easy RS-SK in the hood, quick shower b4 picnic @ school w/kids."
0,I like breakfast. I wonder if my financial aid will cover last semester's book bill so I don't have to pay it. I don't think it will. 
0,@labrujitarosa The ice tray didn't magically refill  And we are in dire need of mixers... Bacardi and tomato juice...or milk...?
0,im home and tiRed.. but still have some stuff to do.. 
0,"@Extremo So, what about thse of us who didn't get one? "
0,Feeling sick ...stuck in bed and called out of work. 
0,Been a while since I tweeted... Im so bored... Just waiting on Dragonica NA CBT now 
0,@goldiestarling I wish I were a cute young asian girl. I would get that many views too. 
0,exit 108....so far away still 
0,Bk cheesy tots are addddicting 
0,@Dana_Willhoit Not the washing machine! Oh horrors. No young man deserves to be subjected to that.... 
0,"fears that, despite the wishes of its' people, the gov't of #Iran will not relent "
0,damn whats up with msn? i think i caught another virus 
0,is missing iara terribly.... 
0,Nobody is here? Someone want to talk with me? 
0,"lagi mellow, please where are you "
0,iv to stop playing ghostbusters now 
0,@MSJELLYBEANZ yup I'm still tight about my pizza  lol
0,"does not want to do the 800 m run tomorrow, its predicted to rain which means i'm gonna look like a poodle "
0,@CharleneIsabel they can replace the battery but I think they have to send it back to the factory so u might be without a phone 
0,@denyseduhaime but-I think he has some work thing going on 
0,Still sick today  Still super excited about Dane cook tommorrow night!!!!
0,wooooorrrrkk. no lunch partner today. so bummed 
0,@majornelson I posted this in the forums but got no response  Maybe you could help instead? http://bit.ly/C0Ra7
0,@hodduk  TELL ME IS SO OLD... YOU HALMONEE
0,@allthatglitrs21 I don't like the beta design either... but it's not like they're going to do anything about it 
0,cancelled! 
0,@amysav83 Yup!  1 WHOLE WEEK! ...not long enuff tho!  So watcha up 2? Ur day off i take it? Am i missin much? lol
0,@BabyBree96 He got a Court hearing from when he got arrested. 
0,We're getting pics tomorrow by the totally awesome @bobbiandmike and I have NO idea what to wear. I'm not fashionable or girly 
0,Oh no!  Mt favorite coffee shop - Hill of Beans - is closing July 25th!  
0,"@BT_broadband Ah, well, we're both in the same boat then. I switched because they were throttling the speed every single night. "
0,"getting the donut off the ride today! laughed so hard w/ breezy last nite during wipeout, think I pulled somethin  need 3 Help desk peeps!"
0,I can't write today 
0,@MariaGalea  OMG see this --&gt; http://bit.ly/aekPr   so CUTE !!!!!!!!!!!!!!!!!!!!!! i want them  ...
0,urgh 2oclock and i've done fuck all. Hate days like todaaaayyy D: 
0,@oh_machine have fun! ill still b workin the transformers shift at work tonite  its all good
0,Am So Tired  Yesterday Was Soo Good :L
0,want to be a pinup girl...my boobies are to small 
0,I feel horrible and 2day is gng 2 b a longggg day! No voice 
0,Think body still pondering on walk related bashing from weekend. Demanding lots of sleep and grumbling when I attempt exercise 
0,@angelface0608 Can't log in to work 
0,goodbye purple bit of hair 
0,@brigidmhairi poor baby!  And the ZED R16 arrives today...  
0,is finally on holidays.... sorry I haven't twitted much lately been sooo busy and all 
0,Thank god. Days in August. Good thing I'm not C. Days in September = I can't go. 
0,tired from TAFE 
0,is in graphicssss boredd 
0,it's kind of sad how people who i have added on here move faster than my livejournal friends page. 
0,@amandasuanne I totally would lend you one of mine if you were closer 
0,Today will be a boring day I just know it! Cause both my dad and mom is working so there'll be no ride to go shopping or something. 
0,who was on my site??i'm so angry right now...that's not really nice 
0,Teenages aww I scare gearad  hehe
0,"amen.. @lalagwayzv ahh,, i want to hear news bout mcr's new album,, not a bad news from bobbie "
0,@friskyradio I lost you as a follower... (sob) Twitter seems to go randomly haywire! 
0,forgot my iPod at home......Ummm    Now I  only have my work and my thoughts for about 8 or so hours... Awesome.  #fb
0,"@BigPapi1011 call mee when you get a chance today, i miss you "
0,Yesterday I was sick and lonely. Today I'm spending all day driving around alone. Yay summer 
0,wants her boyfriend but hes at stinky glastonbury 
0,Why is it that the weather is fantastic all week just in time for rain all weekend? 
0,upset that my mother is denying me ownership of one of the cutest bunch of baby rabbits i have ever seen  evil evil evil 
0,@OnLy1sMaShLeY   Hope its not cause we went out for a bit!
0,Hates the waiting game! 
0,So glad to be back. Looking forward to weekend with all my favourite girls. Have to go unpack now.  @sophiejam - I miss you.
0,@rubadub1 what did I do to make Lyric mad?? 
0,Mmmm not feeling it 
0,@natashaloo duck~! not fair  i want duck
